24-21-150СП;Фланец;2 767.70;3 265.89;7001;15.02.2012;13
24-21-155;КОЛЬЦО 24-21-155;90.55;106.85;9017;01.06.2014;0.15
24-21-155;КОЛЬЦО 24-21-155;86.20;101.72;9019;01.06.2014;0.15
24-21-156;КОЛЬЦО 24-21-156;90.00;106.20;9017;01.06.2014;0.1
24-21-156;КОЛЬЦО 24-21-156;90.00;106.20;9019;01.06.2014;0.1
24-21-163;Прокладка;5.30;6.25;9044;01.06.2014;0.028
24-21-169СП;Каток однобортный;9 079.45;10 713.75;9017;01.06.2014;69
24-21-169СП;Каток однобортный;9 335.55;11 015.95;9019;01.06.2014;69
24-21-170СП;Каток двубортный;9 079.45;10 713.75;9017;01.06.2014;77.471992
24-21-170СП;Каток двубортный;9 335.55;11 015.95;9019;01.06.2014;77.471992
24-21-173СП;Шайба упорная;381.90;450.64;9017;01.06.2014;1.5217
24-21-173СП;Шайба упорная;381.90;450.64;9019;01.06.2014;1.5217
24-21-44-01;ПРОКЛАДКА 24-21-44-01;11.45;13.51;9017;01.06.2014;0.03
24-21-44-01;ПРОКЛАДКА 24-21-44-01;11.45;13.51;9019;01.06.2014;0.03
24-21-68;Шайба;16.65;19.65;9017;01.06.2014;0.059
24-21-68;Шайба;16.65;19.65;9019;01.06.2014;0.059
24-21-71;Накладка;195.70;230.93;7001;15.02.2012;0.945
24-21-72;Накладка нижняя;96.15;113.46;9017;01.06.2014;0.845
24-21-72;Накладка нижняя;96.15;113.46;9019;01.06.2014;0.845
24-21-95;ПРОКЛАДКА 24-21-95;3.35;3.95;9017;01.06.2014;0.018
24-21-95;ПРОКЛАДКА 24-21-95;3.35;3.95;9019;01.06.2014;0.018
24-22-00КЗ;Комплект з/ч;726.00;856.68;7001;22.03.2013;2.886
24-22-4;Втулка замыкающая;408.42;481.94;9018;13.07.2012;2.53
24-22-5;Проставка;42.60;50.27;7001;15.02.2012;0.15
24-22-6;Палец;255.25;301.20;9018;13.07.2012;3.32
24-22-7;Палец замыкающий;604.40;713.19;7001;15.02.2012;2.7
24-27-2;Ключ торцовый 30;315.90;372.76;7001;15.02.2012;0.93
24-43-81;Пробка заливной горловины;209.30;246.97;7001;15.02.2012;0.235
24-43-93;Трос;80.20;94.64;7001;15.02.2012;0.025
24-43-97;Скоба;84.60;99.83;7001;15.02.2012;0.09
244АК(244А);ПОДШИПНИК 244АК(244А.244.6-244);8 838.45;10 429.37;9017;01.06.2014;0
24-51-1;Кожух;4 259.80;5 026.56;7001;05.09.2013;60
245-1109408;ПАТРУБОК 245-1109408;68.65;81.01;9017;01.06.2014;0.05
24-51-111СП;Кожух;9 631.10;11 364.70;7001;15.02.2012;24.4
24-51-112СП;Планка;142.60;168.27;7001;15.02.2012;0.836
245-1172010;ОХЛАДИТЕЛЬ НАДДУВОЧНОГО ВОЗДУХА 245-1172010-01(ПРЯМ.ТРУБКА);11 344.60;13 386.63;9017;01.06.2014;6.7
245-1205614-Б;ПРОКЛАДКА 245-1205614-Б;7.70;9.09;9017;01.06.2014;0.05
24-55-61;Обойма;4.65;5.49;9044;01.06.2014;0.02
24-55-62;Обойма;0.95;1.12;9044;01.06.2014;0.014
24-59-194(630Х505);СТЕКЛО 24-59-194(630Х505);166.90;196.94;9017;01.06.2014;0
24-59-195(680Х505);СТЕКЛО 24-59-195(680Х505);180.00;212.40;9017;01.06.2014;0
24-59-196(630Х280);СТЕКЛО 24-59-196-1(630Х280);92.40;109.03;9017;01.06.2014;2.5
24-59-197(860Х450);СТЕКЛО 24-59-197(860Х450);203.20;239.78;9017;01.06.2014;0
24-59-198(535Х480);СТЕКЛО 24-59-198(535Х480);134.95;159.24;9017;01.06.2014;3
24-59-228-01;КАНТ 24-59-228-01;37.95;44.78;9044;01.06.2014;0.139
24-59-228-02;КАНТ 24-59-228-02;28.75;33.93;9044;01.06.2014;0.104
24-59-228-03;КАНТ 24-59-228-03;71.15;83.96;9044;01.06.2014;0.153
24-59-228-04;КАНТ 24-59-228-04;29.95;35.34;9044;01.06.2014;0.119
24-59-228-05;КАНТ 24-59-228-05;90.55;106.85;9044;01.06.2014;0.31
24-59-228-06;КАНТ 24-59-228-06;68.90;81.30;9044;01.06.2014;0.25
24-59-228-07;КАНТ 24-59-228-07;45.40;53.57;9044;01.06.2014;0.13
24-59-228-08;КАНТ 24-59-228-08;44.55;52.57;9044;01.06.2014;0.156
24-59-228-09;КАНТ 24-59-228-09;65.10;76.82;9044;01.06.2014;0.17
24-59-556;ПЕТЛЯ 24-59-556;3.85;4.54;9044;01.06.2014;0.023
24-59-557;ПЕТЛЯ 24-59-557;3.05;3.60;9044;01.06.2014;0.023
24-59-558;ПЕТЛЯ 24-59-558;4.80;5.66;9044;01.06.2014;0.023
24-60-144СП;Труба;811.20;957.22;7001;15.02.2012;0.076
24-60-150СП;Труба;880.10;1 038.52;7001;15.02.2012;0.066
24-60-151СП;Труба;838.60;989.55;7001;15.02.2012;0.165
24-60-29;Крышка;2 558.10;3 018.56;7001;15.02.2012;1.833
24-64-107СП;Щитки;19 637.00;23 171.66;7001;15.02.2012;162
24-64-108СП;Щитки;19 637.00;23 171.66;7001;15.02.2012;162
24-64-21;Накладка;671.10;791.90;7001;15.02.2012;1.467
24-64-22;Щиток;3 178.50;3 750.63;7001;15.02.2012;17.75
24-64-23;Щиток;3 178.50;3 750.63;7001;15.02.2012;17.75
24-64-24;Щиток;3 029.50;3 574.81;7001;15.02.2012;9.5
24-64-25;Щиток;2 862.60;3 377.87;7001;15.02.2012;9.5
24-64-6;Планка;531.40;627.05;7001;15.02.2012;0.367
24-74-104СП;Лента;768.30;906.59;7001;15.02.2012;0.12
24-74-203СП;Корпус акселератора;911.59;1 075.68;7001;31.07.2012;1.148
24-74-220;Педаль;447.50;528.05;7001;15.02.2012;0.234
24-74-225;Втулка;16.30;19.23;7001;15.02.2012;0.008
24-74-248-1;Втулка;321.20;379.02;7001;15.02.2012;0.08
24-74-249-1;Втулка;349.80;412.76;7001;15.02.2012;0.08
24-74-98;Вилка;335.80;396.24;7001;15.02.2012;0.063
24Т65Г09;ШАЙБА ПРУЖИННАЯ 24Т65Г09;3.95;4.66;9017;01.06.2014;0.03855
25.3708.800;РЕЛЕ СТАРТЕРА 2501.3708.800;1 689.80;1 993.96;9017;01.06.2014;0
2501.3708-21;СТАРТЕР 2501.3708-21;11 753.65;13 869.31;9017;01.06.2014;0
2507.3708-21;СТАРТЕР 2507.3708-21;20 217.50;23 856.65;9017;01.06.2014;0
2516.3708.000;СТАРТЕР 2516.3708.000;10 970.85;12 945.60;9017;01.06.2014;31
2517.3708.000;СТАРТЕР 2517.3708.000;10 542.50;12 440.15;9017;01.06.2014;31.5
2531.3813010;ТАХОМЕТР ЭЛЕКТРОННЫЙ 2531.3813010;582.75;687.65;9017;01.06.2014;0.2
25-40/12W2(ТОRRО 25-40/12С7-W2);ХОМУТ ЧЕРВЯЧНЫЙ NORMA 25-40/12W2(TORRO 25-40/12C7-;19.15;22.60;9017;01.06.2014;0
25-40-2300 М42Х2-У 50-26-487-14СП;РВД 25-40-2300 М42Х2-У 50-26-487-14СП;1 695.95;2 001.22;9017;01.06.2014;0
25551;Бонка;56.00;66.08;7001;15.02.2012;0.036
25561;ШЛАНГ 25561;11.90;14.04;9044;01.06.2014;0.084
25567СП;Ниппель;126.10;148.80;7001;15.02.2012;0.038
25574СП;Бонка;84.60;99.83;7001;15.02.2012;0.08
25741;СТЕКЛО 25741;3.35;3.95;9044;01.06.2014;0.005
260-1109009-А;ПАТРУБОК 260-1109009-А;128.40;151.51;9017;01.06.2014;0.4
260-270-58-2-2;КОЛЬЦО 260-270-58-2-2;29.75;35.11;9017;01.06.2014;0.022
261030СП;Фильтр;219.10;258.54;7001;15.02.2012;0.21
261030СП;Фильтр;219.10;258.54;7005;15.02.2012;0.21
261031;ОБОДОК 261031;13.10;15.46;9044;01.06.2014;0.015
261046;Кольцо пружинное;16.30;19.23;7001;15.02.2012;0.001
261115;Хомут;13.15;15.52;9044;01.06.2014;0.085
261163;Кольцо;30.80;36.34;7005;15.02.2012;0.002
261164;Кольцо;36.90;43.54;7001;15.02.2012;0.003
261169;Гайка;111.50;131.57;7001;15.02.2012;0.164
261380;Переходник;56.00;66.08;7001;15.02.2012;0.107
261381;Переходник;56.00;66.08;7001;15.02.2012;0.112
261464;Палец;80.20;94.64;7001;15.02.2012;0.178
2615КМ;ПОДШИПНИК 2615КМ;1 634.60;1 928.83;9017;01.06.2014;5.8
261755;Клапан;46.30;54.63;7001;15.02.2012;0.125
2621;Пробка;48.50;57.23;7001;15.02.2012;0.07
26431;МАНЖЕТА 26431;35.90;42.36;9044;01.06.2014;0.06
26987;Шайба;18.70;22.07;7010;15.02.2012;0.12
2-6Х6Х25;ШПОНКА 2-6Х6Х25;4.80;5.66;9017;01.06.2014;0
272614КМУ;ПОДШИПНИК 272614КМУ;856.85;1 011.08;9017;01.06.2014;4.91
2743;Ломик специальный;1 593.40;1 880.21;7001;15.02.2012;1.4
27454;Накидка;7.00;8.26;7001;15.02.2012;0.012
27459;ПОЛОВИНА ПЕТЛИ 27459;11.15;13.16;9044;01.06.2014;0.026
27580;ЗАГЛУШКА 27580;4.95;5.84;9044;01.06.2014;0.015
2783;Ключ торцовый;243.20;286.98;7001;15.02.2012;1.4
27Н65Г09;ШАЙБА ПРУЖИННАЯ 27Н65Г09;3.85;4.54;9017;01.06.2014;0.04176
27Т65Г09;ШАЙБА ПРУЖИННАЯ 27Т65Г09;5.80;6.84;9017;01.06.2014;0.05667
28-11-4;Замок;100.60;118.71;7001;15.02.2012;0.255
28-11-61;Коробка;5 492.00;6 480.56;7001;15.02.2012;64
28-11-78;Опора правая;1 979.40;2 335.69;7001;15.02.2012;11.39
28-11-80;Опора левая;1 979.40;2 335.69;7001;15.02.2012;11.39
28-15-133СП;Кожух;1 439.20;1 698.26;7001;15.02.2012;2.073
28-15-69;Кожух;797.20;940.70;7001;15.02.2012;2.05
28-16-10;Тарелка нажимная;2 680.00;3 162.40;7001;15.07.2013;11.2
28-16-107СП;ПРОКЛАДКА 28-16-107СП;123.65;145.91;9044;01.06.2014;0.21
28-16-11;Корпус подшипника;1 884.30;2 223.47;7001;15.02.2012;2
28-16-12;ОТРАЖАТЕЛЬ 28-16-12;22.05;26.02;9044;01.06.2014;0.0866
28-16-13;Гайка специальная;573.40;676.61;7001;15.02.2012;0.37
28-16-14;Кольцо;321.20;379.02;7001;15.02.2012;0.21
28-16-15;Барабан наружный;3 752.10;4 427.48;7001;15.07.2013;29.08
28-16-24;ПРОКЛАДКА 28-16-24;5.60;6.61;9044;01.06.2014;0.008
28-16-25;ПРОКЛАДКА 28-16-25;21.85;25.78;9044;01.06.2014;0.055
28-16-3-1;Корпус подшипника;1 807.80;2 133.20;7001;15.02.2012;4.12
28-16-4-1;Корпус подшипника;1 807.80;2 133.20;7001;15.02.2012;4.12
28-17-17;Палец;16.30;19.23;7001;15.02.2012;0.0258
28-19-37-1;Пробка;321.20;379.02;7001;15.02.2012;0.717
282.112.200Д(ZЕNIТ-8000)24В;ДОПОЛНИТ.ОТОПИТЕЛЬ 22.2282.11.2203.ОН "ZENIT"8000;3 123.15;3 685.32;9017;01.06.2014;0
28-22-1;Шпора;1 078.70;1 272.87;7001;15.02.2012;5.85
28-22-2;Башмак;600.90;709.06;7001;15.02.2012;5.85
28-26-209СП;Клапан;168.20;198.48;7001;15.02.2012;0.045
28428 М8Х20.019;БОЛТ 28428 М8Х20.019;1.85;2.18;9017;01.06.2014;0.0132
28434;БОЛТ 28434 М8-6GХ50.88.45.019;0.05;0.06;9017;01.06.2014;0.0221
28446;Болт;120.60;142.31;7001;15.02.2012;0.97
28447;Болт (изделие - заготовка Болт М8-6gх12.88.35.019 ГОСТ7796-70);26.30;31.03;7001;15.02.2012;0.01
28452;Болт;80.20;94.64;7001;15.02.2012;0.032
28458;Болт;16.30;19.23;7001;15.02.2012;0.04
28473;Болт;14.60;17.23;7001;15.02.2012;0.012
28475;Болт;26.30;31.03;7001;15.02.2012;0.022
28504;Болт;111.50;131.57;7001;15.02.2012;0.197
28-60-11-1;Кольцо;36.30;42.83;7001;15.02.2012;0.033
29-01-34;Крышка;433.60;511.65;7001;15.02.2012;1.95
29-01-39;Опора;2 749.50;3 244.41;7001;15.02.2012;47
29-06-1;Шестерня;1 956.80;2 309.02;7001;15.02.2012;2.85
29-06-102СП;Валик;1 659.70;1 958.45;7001;15.02.2012;1.1064
29-06-103СП;Груз регулятора скорости;102.80;121.30;7001;15.02.2012;0.2
29-07-104СП;Трубка;238.20;281.08;7001;15.02.2012;0.05
29-07-13;Ось;126.10;148.80;7001;15.02.2012;0.23
29-08-103СП;Труба;251.20;296.42;7001;15.02.2012;0.3
29-09-108;ПРОКЛАДКА 29-09-108;1.10;1.30;9044;01.06.2014;0.005
29-09-117;Фланец;66.30;78.23;7001;15.02.2012;0.05
29-09-125СП;Крышка задняя;1 132.00;1 335.76;7001;15.02.2012;1.625
29-09-57;Крышка задняя;399.60;471.53;7001;15.02.2012;1.15
29-09-58;Втулка;349.80;412.76;7001;15.02.2012;0.075
29-09-60;Корпус нагнетательной секции насоса;1 146.10;1 352.40;7001;15.02.2012;4.61
29-09-62;Втулка;586.80;692.42;7001;15.02.2012;0.12
29-09-63;Корпус откачивающей секции насоса;363.90;429.40;7001;15.02.2012;0.67
29-09-64;Плита;531.40;627.05;7001;15.02.2012;0.41
29311;Шпилька М12х1.75-3n/1.25-6gх38.66.016 ГОСТ 22034-76;16.30;19.23;7001;15.02.2012;0.04
29314;Шпилька М16х2-3р/1.5-6gх190.66.45.016 ГОСТ 22036-76;154.40;182.19;7001;15.02.2012;0.323
29316;Шпилька М20х2.5-3n/1.5-6gх40.66.45.029 ГОСТ 22034-76;80.20;94.64;7001;15.02.2012;0.139
29338;Шпилька;503.20;593.78;7001;15.02.2012;0.555
29342;Шпилька;56.00;66.08;7001;15.02.2012;0.098
29343;Шпилька М20х2.5-3n/1.5-8gх45.66.45.016 ГОСТ 22032-76;23.40;27.61;7001;15.02.2012;0.133
29363;Шпилька М6-3р/6gх20.66.45.016 ГОСТ 22036-76;31.10;36.70;7001;15.02.2012;0.005
29400;Шпилька М16х2-3р/1.5-6gх65.66.45.016 ГОСТ 22034-76;140.30;165.55;7001;15.02.2012;0.12
294013/01.60(732736/01.60);ТРОСИК 294013/01.60(732736/01.60);1 009.80;1 191.56;9017;01.06.2014;0.3
29408;Шпилька М16х2-3р/1.5-6gх55.66.45.016 ГОСТ 22034-76;111.50;131.57;7001;15.02.2012;0.104
29441;Шпилька М16х2-3р/1.5-6gх70.109.45Х.016 ГОСТ 22036-76;65.90;77.76;7001;15.02.2012;0.134
29466-01;Шпилька 2М12х1.75-3n/1.25-6gх85.66.05 ГОСТ 22036-76;8.50;10.03;7001;15.02.2012;0.085
2971;Шпилька;48.50;57.23;7001;15.02.2012;0.273
2994;Шпилька М10-3р/6gх110.66.016 ГОСТ 22032-76;209.30;246.97;7001;15.02.2012;0.07
2996;Шпилька М12 3n/6gх55.66.016 ГОСТ 22034-76;8.50;10.03;7001;15.02.2012;0.55
2997;Шпилька М12х1.75-3n/1.25-6gх75.66.45.016 ГОСТ 22034-76;16.30;19.23;7001;15.02.2012;0.073
2ПР-25.4-11400;ЦЕПЬ 2ПР-25.4-11400;1 666.00;1 965.88;9017;01.06.2014;14.478
2Х12;Шплинт 2х12 ГОСТ 397-79;0.05;0.06;9017;01.06.2014;0.0003
2Х14;ШПЛИНТ РАЗВОДНОЙ 2Х14;0.05;0.06;9017;01.06.2014;0.0004
2Х16;ШПЛИНТ РАЗВОДНОЙ 2Х16;0.05;0.06;9017;01.06.2014;0.0004
3.2Х18;Шплинт 3.2х18 ГОСТ 397-79;0.15;0.18;9017;01.06.2014;0.0013
3.2Х25;Шплинт 3.2х25 ГОСТ 397-79;0.15;0.18;9017;01.06.2014;0.0016
3.2Х40;ШПЛИНТ РАЗВОДНОЙ 3.2Х40;0.15;0.18;9017;01.06.2014;0.0023
301-107-1;Шайба;317.10;374.18;7010;15.02.2012;0.025
301-110А;Шайба;55.80;65.84;7010;15.02.2012;0.004
301-112-2;Прокладка;14.20;16.76;7010;15.02.2012;0.003
301-113-1;Шайба;48.40;57.11;7010;15.02.2012;0.02
301-160-4;Жиклер;26.90;31.74;7010;15.02.2012;0.008
301-161А;Кольцо уплотнительное;6.65;7.85;9017;01.06.2014;0.0001
301-173;Прокладка;32.90;38.82;7010;15.02.2012;0.019
301-18-1;Шпилька крепления крышек подшипников;712.90;841.22;7010;15.02.2012;0.675
301-19-3;Шпилька крепления крышки упорного подшипника;321.20;379.02;7010;15.02.2012;0.125
301-20-2;Гайка;67.70;79.89;7010;15.02.2012;0.065
301-23-1;Шайба;48.40;57.11;7010;15.02.2012;0.039
301-25-1;Стопор;47.60;56.17;7010;15.02.2012;0.009
3013;Гайка М16.6 ТУ 14-4-1005-79;56.00;66.08;7001;15.02.2012;0.041
301-32;Штифт контрольный;41.10;48.50;7010;15.02.2012;0.012
301-33-2;Втулка;228.20;269.28;7010;15.02.2012;0.086
3015;Гайка М20.6 ТУ 14-4-1005-79;17.80;21.00;7001;15.02.2012;0.072
301-51-4;Кронштейн топливного насоса;499.30;589.17;7010;15.02.2012;0.785
301-53;Шайба;12.90;15.22;7010;15.02.2012;0.002
301-54;Кольцо стопорное;51.50;60.77;7010;15.02.2012;0.002
301-59;Болт нажимной;82.70;97.59;7010;15.02.2012;0.065
301-68-3;Прокладка;32.00;37.76;7010;15.02.2012;0.001
301-80-2;Гильза;1 723.30;2 033.49;7010;15.02.2012;0.54
301-81-2;Гайка;174.90;206.38;7010;15.02.2012;0.019
301-89-3;Гайка с прорезами;190.30;224.55;7010;15.02.2012;0.465
301-95-1;Прокладка;18.90;22.30;7010;15.02.2012;0.002
301-97;Прокладка;7.20;8.50;7010;15.02.2012;0.001
30202;Гайка;56.00;66.08;7001;15.02.2012;0.011
30209;Гайка М10х1.25-6Н.6А.019 ГОСТ 15521-70;16.30;19.23;7001;15.02.2012;0.011
30210;Гайка;84.60;99.83;7001;15.02.2012;0.118
30211;Гайка;61.80;72.92;7001;15.02.2012;0.082
30212;Гайка;35.50;41.89;7001;15.02.2012;0.033
30225;Гайка;16.30;19.23;7001;15.02.2012;0.007
30227;Гайка;38.60;45.55;7001;15.02.2012;0.078
30230;Гайка;48.00;56.64;7001;15.02.2012;0.225
302-44;Винт;142.50;168.15;7010;15.02.2012;0.002
302-56;Прокладка;29.50;34.81;7010;15.02.2012;0.004
30280;Гайка;1 328.20;1 567.28;7001;15.02.2012;0.273
30281;Гайка;37.60;44.37;7001;15.02.2012;0.15
303;ПОДШИПНИК 303;20.75;24.49;9017;01.06.2014;0.11
303-07-26;Гильза;3 931.00;4 638.58;9017;01.06.2014;12
303-104;КОЛЬЦО 303-104;12.50;14.75;9017;01.06.2014;0.002
303-11-2;Кольцо;287.60;339.37;7010;15.02.2012;0.014
303-12;КОЛЬЦО 303-12;18.50;21.83;9044;01.06.2014;0.005
3031-2;Гайка М16х1.5-6Н.6.019 ГОСТ 15522-70;15.50;18.29;7001;15.02.2012;0.016
3031-2;Гайка М16х1.5-6Н.6.019 ГОСТ 15522-70;15.50;18.29;7010;15.02.2012;0.016
303-13-2;Заглушка;309.10;364.74;7010;15.02.2012;0.132
303-14-2;Прокладка;23.70;27.97;7010;15.02.2012;0.003
303-15-2Б;Патрубок;962.50;1 135.75;7010;15.02.2012;0.145
303-18-1А;Трубка;29.60;34.93;7010;15.02.2012;0.005
30330;Гайка;126.10;148.80;7001;15.02.2012;0.025
304-10-5;Палец поршневой;748.50;883.23;7010;15.02.2012;1.04
304-10-5Р1;Поршневой палец;748.50;883.23;7010;15.02.2012;1.04
304-11-10;Заглушка поршневого пальца;116.20;137.12;7010;15.02.2012;0.034
304-13-3;Втулка верхней головки шатуна;903.40;1 066.01;7010;15.02.2012;0.145
304-13-3Р1;Втулка верхней головки шатуна;903.40;1 066.01;7010;15.02.2012;0.145
304-20-5;Втулка нижней головки шатуна;832.70;982.59;7010;15.02.2012;0.087
304-24-2;Штифт;26.90;31.74;7010;15.02.2012;0.001
304-28-1;Втулка стопорная;26.90;31.74;7010;15.02.2012;0.003
304-30;Штифт конический;63.60;75.05;7010;15.02.2012;0.047
304-30Р1;Штиф конический;143.00;168.74;7010;15.02.2012;0.047
304-33-1;Штифт установочный;190.30;224.55;7010;15.02.2012;0.005
304-34;Кольцо стопорное;36.70;43.31;7010;15.02.2012;0.001
304А(6-304А);ПОДШИПНИК 304А(6-304А);38.35;45.25;9017;01.06.2014;0.14
305;ПОДШИПНИК 305;56.20;66.32;9017;01.06.2014;0.23
305-08-2А;Заглушка коренной и шатунных шеек;202.50;238.95;7010;15.02.2012;0.025
305-10;Болт заглушки шатунной шейки;95.30;112.45;7010;15.02.2012;0.045
305-13;Прокладка;14.20;16.76;7010;15.02.2012;0.001
305-17А;Шестерня коленчатого вала;2 009.00;2 370.62;7010;15.02.2012;0.72
305-18А;Кольцо упорное;499.30;589.17;7010;15.02.2012;0.205
305-20;Разъемная втулка;855.70;1 009.73;7010;15.02.2012;0.22
305-21;Обжимная втулка;429.70;507.05;7010;15.02.2012;0.225
305-25-2;Втулка упорная;594.40;701.39;7010;15.02.2012;0.235
305-26-2;Кольцо уплотнительное;202.50;238.95;7010;15.02.2012;0.026
305-28;Кольцо маслоотбойное;574.00;677.32;7010;15.02.2012;0.29
305-29-2;Шпилька заглушек носка вала;85.30;100.65;7010;15.02.2012;0.1
305-30-3;Люнет;153.90;181.60;7010;15.02.2012;0.096
305-31-3;Распорная трубка;56.80;67.02;7010;15.02.2012;0.02
305-33-1;Замок;114.40;134.99;7010;15.02.2012;0.009
305-34;Гильза;535.30;631.65;7010;15.02.2012;0.305
305-45-1;Гайка;134.40;158.59;7010;15.02.2012;0.006
3055;Гайка;37.10;43.78;7001;15.02.2012;0.16
305-54-2;Втулка;1 378.70;1 626.87;7010;15.02.2012;0.175
306(306А.6-306);ПОДШИПНИК 306(306А.6-306.306К.6-306А);82.85;97.76;9017;01.06.2014;0.34
3060 М8Х1.6.019;ГАЙКА 3060 М8Х1.6.019;0.55;0.65;9017;01.06.2014;0.00555
306-111;Прокладка;15.70;18.53;7010;15.02.2012;0.001
306-117;Шайба пружинная тарельчатая;95.30;112.45;7010;15.02.2012;0.003
306-17-11;Направляющая клапана;190.60;224.91;7010;15.02.2012;0.145
306-19-2;Втулка пускового клапана;131.20;154.82;7010;15.02.2012;0.03
306-22-1;Седло;119.10;140.54;7010;15.02.2012;0.055
306-22-1Р1;Седло клапана впуска;119.10;140.54;7010;15.02.2012;0.065
306-23-1;Седло;119.10;140.54;7010;15.02.2012;0.065
306-23-1Р1;Седло клапана впуска;119.10;140.54;7010;15.02.2012;0.55
306-28;Втулка;41.10;48.50;7010;15.02.2012;0.005
306-48-7;Замок клапанной тарелки;178.10;210.16;7010;15.02.2012;0.05
306-60-1;Крышка люка;95.30;112.45;7010;15.02.2012;0.33
306-65-2А;Пружина клапана большая;133.10;157.06;7010;15.02.2012;0.09
306-66-2А;Пружина клапана малая;95.30;112.45;7010;15.02.2012;0.057
306-71-1;Гайка крепления форсунки;41.10;48.50;7010;15.02.2012;0.008
306-75-3;Втулка наклонного валика;404.40;477.19;7010;15.02.2012;0.11
306-77;Прокладка;57.10;67.38;7010;15.02.2012;0.035
306-83-4;Прокладка;101.30;119.53;7010;15.02.2012;0.046
306-87;Прокладка;21.70;25.61;7010;15.02.2012;0.001
306-89;Прокладка;26.90;31.74;7010;15.02.2012;0.015
3069;Гайка;26.30;31.03;7001;15.02.2012;0.04
307(307АК.307А.6-307А);ПОДШИПНИК 307(307АК.307А.6-307А);91.05;107.44;9017;01.06.2014;0.43
307-06-4А;Вал распределительный впуска;9 770.70;11 529.43;7010;15.02.2012;4.866
307-12;Замок;41.10;48.50;7010;15.02.2012;0.004
307-13-1;Заглушка;71.40;84.25;7010;15.02.2012;0.03
307-14-1;Кольцо установочное;67.70;79.89;7010;15.02.2012;0.018
307-15-3А;Вал распределительный выпуска;7 512.80;8 865.10;7010;15.02.2012;4.866
307-16-2;Шестерня распределительного вала выпуска;823.20;971.38;7010;15.02.2012;0.335
307-19-2;Замок;21.50;25.37;7010;15.02.2012;0.002
308-105;Прокладка;15.70;18.53;7010;15.02.2012;0.001
308-107;Кольцо установочное;48.40;57.11;7010;15.02.2012;0.021
308-146;Прокладка;32.90;38.82;7010;15.02.2012;0.0005
308-172;Пружина;99.50;117.41;7010;15.02.2012;0.001
308-19;Кольцо стопорное;32.00;37.76;7010;15.02.2012;0.001
308-22-1;Кольцо установочное;104.80;123.66;7010;15.02.2012;0.026
3083;Гайка;16.30;19.23;7001;15.02.2012;0.0062
3084;Гайка;60.30;71.15;7001;15.02.2012;0.006
308-56;Прокладка;15.70;18.53;7010;15.02.2012;0.006
308-57-1;КОЛЬЦО ВОЙЛОЧНОЕ 308-57-1(31.5Х20Х6);2.85;3.36;9017;01.06.2014;0.001
308-63-7;Валик вертикальный;1 889.90;2 230.08;7010;15.02.2012;1.07
308-64-2;Шестерня вертикального валика (нижняя);1 735.00;2 047.30;7010;15.02.2012;0.69
308-65-4;Шестерня вертикального валика (верхняя);1 403.40;1 656.01;7010;15.02.2012;0.2
308-67-2;Вал наклонный;1 555.10;1 835.02;7010;15.02.2012;1.025
308-68-2;Шестерня наклонного вала;1 461.60;1 724.69;7010;15.02.2012;0.63
308-72-2;Кольцо установочное;48.40;57.11;7010;15.02.2012;0.011
308-93;Прокладка;7.20;8.50;7010;15.02.2012;0.002
308-94-2;Прокладка;11.80;13.92;7010;15.02.2012;0.001
308-95;Кольцо установочное;48.40;57.11;7010;15.02.2012;0.022
30Н65Г09;ШАЙБА ПРУЖИННАЯ 30Н65Г09;4.00;4.72;9017;01.06.2014;0.03905
310(310А.6-310);ПОДШИПНИК 310(310А.6-310.6-310АК);229.30;270.57;9017;01.06.2014;0
310.3.56.03.06;ГИДРОНАСОС 310.3(4).56.03.06;19 150.65;22 597.77;9017;01.06.2014;0
310-06-3;Корпус воздухораспределителя;1 980.40;2 336.87;7010;15.02.2012;1
310-09-1;Диск распределительный;737.10;869.78;7010;15.02.2012;0.1
310-10;Колпак распределителя;630.20;743.64;7010;15.02.2012;0.3
310-18-1;Шаиба;25.40;29.97;7010;15.02.2012;0.003
310-19;Прокладка;59.00;69.62;7010;15.02.2012;0.002
310-21;Прокладка;23.70;27.97;7010;15.02.2012;0.006
311(311А.6-311А);ПОДШИПНИК 311(311А.6-311А.6-311.6-311АК);323.80;382.08;9017;01.06.2014;1.35
31100;Шайба стопорная;4.30;5.07;9044;01.06.2014;0.039
31102;ПЛАСТИНА 31102;2.40;2.83;9044;01.06.2014;0.004
31106;Шайба стопорная;7.20;8.50;9044;01.06.2014;0.004
31109;Шайба 20х4.02.10ЮА.019 ГОСТ 11371-78;16.30;19.23;7001;15.02.2012;0.0229
311-34-2;КЛАПАН 311-34-2;7.05;8.32;9044;01.06.2014;0.002
311-35-2;КОЛЬЦО 311-35-2;12.75;15.05;9044;01.06.2014;0.002
3121;Шайба;3.75;4.43;9044;01.06.2014;0.016
312А(6-312.312АК.6-312А);ПОДШИПНИК 312А(6-312.312АК.6-312А.6-312АК);369.40;435.89;9017;01.06.2014;1.71
313(6313.6-313);ПОДШИПНИК 313(6313.6-313);457.05;539.32;9017;01.06.2014;0
31308;ШАЙБА 31308;0.80;0.94;9044;01.06.2014;0.004
31311;ШАЙБА 31311;0.30;0.35;9044;01.06.2014;0.001
31312;ШАЙБА 31312;0.35;0.41;9044;01.06.2014;0.001
31317;ШАЙБА 31317;3.65;4.31;9044;01.06.2014;0.018
